,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
2,2,17, 02/02 17,0,0,0.274615,0,0,0.505507,0,1.504,1.57592,0.197853,0,0.780122,4.05789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75968,1270.19,1115.06,2.48464,89.9626,100,0.000131463,0.0060051,0.006288,0,-2.19826,0,1.83491,
2,2,18, 02/02 18,0,0,0.274615,0,0,0.400074,0,1.73415,1.61596,0.280824,0,0.674689,4.30562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94413,1270.19,1115.06,2.88251,89.9626,100,0.000152513,0.0060051,0.006288,0,-0.0777701,0,1.97978,
2,2,19, 02/02 19,0,0,0.274615,0,0,0.41177,0,1.89032,1.57476,0.536117,0,0.686386,4.68759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94637,1270.19,1115.06,2.89318,89.9626,100,0.000153078,0.0060051,0.006288,0,0,0,1.98153,
2,2,20, 02/02 20,0,0,0.274615,0,0,1.66839,0,1.98992,1.08835,0.746734,0,1.94301,5.76801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94642,1270.19,1115.06,2.89134,89.9626,100,0.000152981,0.0060051,0.006288,0,0,0,1.98158,
2,2,21, 02/02 21,0,0,0.274615,0,0,2.67132,0,2.07594,0.735536,0.721205,0,2.94594,6.47862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9513,1270.19,1115.06,2.90852,89.9626,100,0.00015389,0.0060051,0.006288,0,0,0,1.98541,
2,2,22, 02/02 22,0,0,0.274615,0,0,2.90764,0,2.06081,1.10132,0.612707,0,3.18225,6.95709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95527,1270.19,1115.06,2.90852,89.9626,100,0.00015389,0.0060051,0.006288,0,0,0,1.98853,
2,2,23, 02/02 23,0,0,0.274615,0,0,1.7859,0,1.82588,4.87758,0.402087,0,2.06051,9.16606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95529,1270.19,1115.06,2.90852,89.9626,100,0.00015389,0.0060051,0.006288,0,0,0,1.98854,
2,2,24, 02/02 24,0,0,0.274615,0,0,4.35945,0,1.56013,0.466378,0.248912,0,4.63406,6.90948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95543,1270.19,1115.06,2.90974,89.9626,100,0.000153954,0.0060051,0.006288,0,0,0,1.98866,
2,3,1, 02/03 01,0,0,0.274615,0,0,4.40973,0,1.25189,0.427268,0.146794,0,4.68434,6.51029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85971,1270.19,1115.06,2.72975,89.9626,100,0.000144431,0.0060051,0.006288,0,0,0,1.91347,
2,3,2, 02/03 02,0,0,0.274615,0,0,0,0,1.13927,0.409733,0.121265,0,0.274615,1.94488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85975,1270.19,1115.06,2.71608,89.9626,100,0.000143708,0.0060051,0.006288,0,0,0,1.91351,
2,3,3, 02/03 03,0,0,0.274615,0,0.0711035,0,0,1.09468,0.396489,0.0957354,0,0.345719,1.93263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85949,1270.19,1115.06,2.71608,89.9626,100,0.000143708,0.0060051,0.006288,0,0,0,1.9133,
2,3,4, 02/03 04,0,0,0.274615,0,0.0711035,0,0,1.08789,0.389864,0.1085,0,0.345719,1.93198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.56175,1270.19,1115.06,2.13161,89.9626,100,0.000112784,0.0060051,0.006288,0,0,0,1.67946,
2,3,5, 02/03 05,0,0,0.274615,0,0.0711035,0,0,1.03578,0.379504,0.134029,0,0.345719,1.89503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54901,1270.19,1115.06,2.12649,89.9626,100,0.000112513,0.0060051,0.006288,0,0,0,1.66946,
2,3,6, 02/03 06,0,0,0.274615,0,0.0711035,0,0,1.12334,0.450903,0.197853,0,0.345719,2.11782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55108,1270.19,1115.06,2.12829,89.9626,100,0.000112608,0.0060051,0.006288,0,0,0,1.67108,
2,3,7, 02/03 07,0,0,0.274615,0,0.0711035,0.155685,0,1.2834,0.523154,0.268059,0,0.501403,2.57602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55073,1270.19,1115.06,2.12829,89.9626,100,0.000112608,0.0060051,0.006288,0,0,0,1.6708,
2,3,8, 02/03 08,0,0,0.274615,0,0.0711035,1.43511,0,1.38239,1.08642,0.261677,0,1.78083,4.51132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53211,1270.19,1115.06,2.1139,89.9626,100,0.000111846,0.0060051,0.006288,0,-0.183628,0,1.65619,
2,3,9, 02/03 09,0,0,0.274615,0,0.0711035,2.59887,0,1.28153,3.49467,0.217,0,2.94459,7.93779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28902,1270.19,1115.06,1.28965,89.9626,100,6.82356e-05,0.0060051,0.006288,0,-0.580943,0,1.46526,
2,3,10, 02/03 10,0,0,0.274615,0,0.0711035,3.61096,0,1.20187,3.73014,0.185088,0,3.95668,9.07378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26304,1270.19,1115.06,1.16347,89.9626,100,6.15594e-05,0.0060051,0.006288,0,-0.876767,0,1.44486,
2,3,11, 02/03 11,0,0,0.274615,0,0,2.96636,0,1.21559,2.70091,0.172324,0,3.24098,7.32979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26469,1270.19,1115.06,1.18869,89.9626,100,6.28934e-05,0.0060051,0.006288,0,-1.81079,0,1.44615,
2,3,12, 02/03 12,0,0,0.274615,0,0,2.67011,0,1.21559,2.12073,0.159559,0,2.94473,6.44061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28152,1270.19,1115.06,1.25721,89.9626,100,6.65191e-05,0.0060051,0.006288,0,-2.81364,0,1.45937,
2,3,13, 02/03 13,0,0,0.274615,0,0,1.28434,0,1.21793,13.7403,0.134029,0,1.55896,16.6513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2708,1270.19,1115.06,1.24916,89.9626,100,6.60933e-05,0.0060051,0.006288,0,-1.88866,0,1.45095,
2,3,14, 02/03 14,0,0,0.274615,0,0,1.02381,0,1.24584,0.590999,0.134029,0,1.29842,3.26929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27587,1270.19,1115.06,1.20307,89.9626,100,6.36542e-05,0.0060051,0.006288,0,-3.98714,0,1.45494,
2,3,15, 02/03 15,0,0,0.274615,0,0,0.84297,0,1.29112,0.608102,0.134029,0,1.11759,3.15083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26862,1270.19,1115.06,1.19511,89.9626,100,6.32332e-05,0.0060051,0.006288,0,-5.67336,0,1.44924,
2,3,16, 02/03 16,0,0,0.274615,0,0,0.479102,0,1.32966,0.976329,0.165941,0,0.753717,3.22564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26868,1270.19,1115.06,1.20137,89.9626,100,6.35644e-05,0.0060051,0.006288,0,-5.66275,0,1.44929,
2,3,17, 02/03 17,0,0,0.274615,0,0,0.500567,0,1.504,3.44242,0.197853,0,0.775182,5.91945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.30164,1270.19,1115.06,1.36474,89.9626,100,7.22083e-05,0.0060051,0.006288,0,-1.52388,0,1.47518,
2,3,18, 02/03 18,0,0,0.274615,0,0,0.50069,0,1.73415,2.17256,0.280824,0,0.775305,4.96284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51325,1270.19,1115.06,1.93411,89.9626,100,0.000102334,0.0060051,0.006288,0,-0.0863292,0,1.64137,
2,3,19, 02/03 19,0,0,0.274615,0,0,0.900767,0,1.89032,1.56394,0.536117,0,1.17538,5.16576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52221,1270.19,1115.06,1.93411,89.9626,100,0.000102334,0.0060051,0.006288,0,0,0,1.64841,
2,3,20, 02/03 20,0,0,0.274615,0,0,0.958488,0,1.98992,1.96806,0.746734,0,1.2331,5.93782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53898,1270.19,1115.06,1.94019,89.9626,100,0.000102655,0.0060051,0.006288,0,0,0,1.66158,
2,3,21, 02/03 21,0,0,0.274615,0,0,1.13019,0,2.07594,4.71561,0.721205,0,1.4048,8.91756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54318,1270.19,1115.06,1.94189,89.9626,100,0.000102745,0.0060051,0.006288,0,0,0,1.66488,
2,3,22, 02/03 22,0,0,0.274615,0,0,1.64788,0,2.06081,3.0195,0.612707,0,1.9225,7.61552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54439,1270.19,1115.06,1.94769,89.9626,100,0.000103052,0.0060051,0.006288,0,0,0,1.66582,
2,3,23, 02/03 23,0,0,0.274615,0,0.0711035,1.27156,0,1.82588,3.47549,0.402087,0,1.61728,7.32074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54446,1270.19,1115.06,1.94769,89.9626,100,0.000103052,0.0060051,0.006288,0,0,0,1.66588,
2,3,24, 02/03 24,0,0,0.274615,0,0.0711035,0.546524,0,1.56013,1.20511,0.248912,0,0.892243,3.90639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54458,1270.19,1115.06,1.94538,89.9626,100,0.00010293,0.0060051,0.006288,0,0,0,1.66598,
2,4,1, 02/04 01,0,0,0.274615,0,0.0711035,3.72913,0,1.25189,2.04379,0.146794,0,4.07485,7.51732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61972,1270.19,1115.06,2.13596,89.9626,100,0.000113014,0.0060051,0.006288,0,0,0,1.72499,
2,4,2, 02/04 02,0,0,0.274615,0,0.0711035,0,0,1.13927,0.89754,0.121265,0,0.345719,2.50379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61372,1270.19,1115.06,2.13251,89.9626,100,0.000112831,0.0060051,0.006288,0,0,0,1.72028,
2,4,3, 02/04 03,0,0,0.274615,0,0.0711035,0,0,1.09468,0.614177,0.0957354,0,0.345719,2.15031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60521,1270.19,1115.06,2.12563,89.9626,100,0.000112467,0.0060051,0.006288,0,0,0,1.71359,
2,4,4, 02/04 04,0,0,0.274615,0,0.0711035,0.393511,0,1.08789,0.379782,0.1085,0,0.739229,2.31541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60797,1270.19,1115.06,2.12733,89.9626,100,0.000112557,0.0060051,0.006288,0,0,0,1.71576,
2,4,5, 02/04 05,0,0,0.274615,0,0.0711035,0.502691,0,1.03578,0.368499,0.134029,0,0.84841,2.38671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6089,1270.19,1115.06,2.12902,89.9626,100,0.000112647,0.0060051,0.006288,0,0,0,1.7165,
2,4,6, 02/04 06,0,0,0.274615,0,0.0711035,0.0646912,0,1.12334,0.656341,0.197853,0,0.41041,2.38795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60954,1270.19,1115.06,2.13252,89.9626,100,0.000112832,0.0060051,0.006288,0,0,0,1.717,
2,4,7, 02/04 07,0,0,0.274615,0,0.0711035,0.150292,0,1.2834,2.39886,0.268059,0,0.49601,4.44633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60946,1270.19,1115.06,2.13592,89.9626,100,0.000113011,0.0060051,0.006288,0,0,0,1.71693,
2,4,8, 02/04 08,0,0,0.274615,0,0.0711035,1.42443,0,1.38239,0.927162,0.261677,0,1.77015,4.34138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8432,1270.19,1115.06,1.47368,89.9626,100,7.79725e-05,0.0060051,0.006288,0,-2.0059,0,1.11512,
2,4,9, 02/04 09,0,0,0.274615,0,0,2.29287,0,1.28153,0.580358,0.217,0,2.56749,4.64637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7544,1270.19,1115.06,0.078517,89.9626,100,4.15433e-06,0.0060051,0.006288,0,-5.28924,0,0.259993,
2,4,10, 02/04 10,0,0,0.274615,0,0,2.43018,0,1.20187,0.524373,0.185088,0,2.70479,4.61612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77632,1270.19,1115.06,0.0688813,89.9626,100,3.64451e-06,0.0060051,0.006288,0,-7.98712,0,0.277213,
2,4,11, 02/04 11,0,0,0.274615,0,0,1.57081,0,1.21559,0.509533,0.172324,0,1.84542,3.74287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75654,1270.19,1115.06,0.0663929,89.9626,100,3.51285e-06,0.0060051,0.006288,0,-9.716,0,0.261678,
2,4,12, 02/04 12,0,0,0.274615,0,0,1.82571,0,1.21559,1.08131,0.159559,0,2.10032,4.55678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79684,1270.19,1115.06,0.0663929,89.9626,100,3.51285e-06,0.0060051,0.006288,0,-10.6377,0,0.293326,
2,4,13, 02/04 13,0,0,0.274615,0,0,0.858434,0,1.21793,0.82025,0.134029,0,1.13305,3.30526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7485,1270.19,1115.06,0.0663929,89.9626,100,3.51285e-06,0.0060051,0.006288,0,-10.6884,0,0.255364,
2,4,14, 02/04 14,0,0,0.274615,0,0,0,0,1.24584,0.588505,0.134029,0,0.274615,2.24299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81707,1270.19,1115.06,0.0639045,89.9626,100,3.38119e-06,0.0060051,0.006288,0,-9.90196,0,0.309215,
2,4,15, 02/04 15,0,0,0.274615,0,0,0.132459,0,1.29112,0.706327,0.134029,0,0.407074,2.53855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76384,1270.19,1115.06,0.0663929,89.9626,100,3.51285e-06,0.0060051,0.006288,0,-8.26998,0,0.267413,
2,4,16, 02/04 16,0,0,0.274615,0,0,0.980278,0,1.32966,1.97117,0.165941,0,1.25489,4.72166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89477,1270.19,1115.06,0.0736461,89.9626,100,3.89662e-06,0.0060051,0.006288,0,-5.73298,0,0.370243,
2,4,17, 02/04 17,0,0,0.274615,0,0,0.642663,0,1.504,4.63881,0.197853,0,0.917278,7.25794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19335,1270.19,1115.06,0.486877,89.9626,100,2.57607e-05,0.0060051,0.006288,0,-2.47626,0,0.60474,
2,4,18, 02/04 18,0,0,0.274615,0,0,0.368131,0,1.73415,2.33015,0.280824,0,0.642746,4.98787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78386,1270.19,1115.06,2.63398,89.9626,100,0.000139364,0.0060051,0.006288,0,-0.102828,0,1.8539,
2,4,19, 02/04 19,0,0,0.274615,0,0,0,0,1.89032,1.56592,0.536117,0,0.274615,4.26697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78381,1270.19,1115.06,2.64749,89.9626,100,0.000140079,0.0060051,0.006288,0,0,0,1.85387,
2,4,20, 02/04 20,0,0,0.274615,0,0,0.216516,0,1.98992,1.15223,0.746734,0,0.491131,4.38001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78325,1270.19,1115.06,2.64638,89.9626,100,0.00014002,0.0060051,0.006288,0,0,0,1.85343,
2,4,21, 02/04 21,0,0,0.274615,0,0,1.31986,0,2.07594,1.51311,0.721205,0,1.59447,5.90473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78623,1270.19,1115.06,2.64887,89.9626,100,0.000140152,0.0060051,0.006288,0,0,0,1.85576,
2,4,22, 02/04 22,0,0,0.274615,0,0,1.12881,0,2.06081,2.16318,0.612707,0,1.40343,6.24012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78586,1270.19,1115.06,2.64915,89.9626,100,0.000140166,0.0060051,0.006288,0,0,0,1.85548,
2,4,23, 02/04 23,0,0,0.274615,0,0,1.97921,0,1.82588,0.499619,0.402087,0,2.25382,4.98141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78584,1270.19,1115.06,2.64731,89.9626,100,0.000140069,0.0060051,0.006288,0,0,0,1.85546,
2,4,24, 02/04 24,0,0,0.274615,0,0.0711035,1.69861,0,1.56013,0.454652,0.248912,0,2.04433,4.30803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78581,1270.19,1115.06,2.64409,89.9626,100,0.000139899,0.0060051,0.006288,0,0,0,1.85544,
2,5,1, 02/05 01,0,0,0.274615,0,0.0711035,0.184661,0,1.25189,0.416614,0.146794,0,0.530379,2.34567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81757,1270.19,1115.06,2.70291,89.9626,100,0.000143011,0.0060051,0.006288,0,0,0,1.88038,
2,5,2, 02/05 02,0,0,0.274615,0,0.0711035,0.769814,0,1.13927,0.400143,0.121265,0,1.11553,2.77621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81316,1270.19,1115.06,2.68684,89.9626,100,0.000142161,0.0060051,0.006288,0,0,0,1.87691,
2,5,3, 02/05 03,0,0,0.274615,0,0.0711035,0.936038,0,1.09468,0.386052,0.0957354,0,1.28176,2.85823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81307,1270.19,1115.06,2.68776,89.9626,100,0.00014221,0.0060051,0.006288,0,0,0,1.87684,
2,5,4, 02/05 04,0,0,0.274615,0,0.0711035,0,0,1.08789,0.3791,0.1085,0,0.345719,1.92121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81217,1270.19,1115.06,2.68658,89.9626,100,0.000142147,0.0060051,0.006288,0,0,0,1.87614,
2,5,5, 02/05 05,0,0,0.274615,0,0.0711035,0.790745,0,1.03578,0.366946,0.134029,0,1.13646,2.67321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81066,1270.19,1115.06,2.68658,89.9626,100,0.000142147,0.0060051,0.006288,0,0,0,1.87495,
2,5,6, 02/05 06,0,0,0.274615,0,0.0711035,0,0,1.12334,0.43526,0.197853,0,0.345719,2.10218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81194,1270.19,1115.06,2.68443,89.9626,100,0.000142033,0.0060051,0.006288,0,0,0,1.87596,
2,5,7, 02/05 07,0,0,0.274615,0,0.0711035,0,0,1.2834,0.510013,0.268059,0,0.345719,2.40719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81306,1270.19,1115.06,2.68561,89.9626,100,0.000142096,0.0060051,0.006288,0,0,0,1.87684,
2,5,8, 02/05 08,0,0,0.274615,0,0.0711035,0.385328,0,1.38239,1.21518,0.261677,0,0.731047,3.5903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61512,1270.19,1115.06,2.38281,89.9626,100,0.000126075,0.0060051,0.006288,0,-2.20748,0,1.72138,
2,5,9, 02/05 09,0,0,0.274615,0,0.0711035,0.830659,0,1.28153,2.00859,0.217,0,1.17638,4.68349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40227,1270.19,1115.06,0.132658,89.9626,100,7.01891e-06,0.0060051,0.006288,0,-5.5605,0,0.76882,
2,5,10, 02/05 10,0,0,0.274615,0,0,1.43754,0,1.20187,1.65094,0.185088,0,1.71216,4.75006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39342,1270.19,1115.06,0.0516049,89.9626,100,2.73042e-06,0.0060051,0.006288,0,-8.07643,0,0.761871,
2,5,11, 02/05 11,0,0,0.274615,0,0,2.72484,0,1.21559,0.938996,0.172324,0,2.99945,5.32636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39619,1270.19,1115.06,0.0516049,89.9626,100,2.73042e-06,0.0060051,0.006288,0,-9.73926,0,0.764048,
2,5,12, 02/05 12,0,0,0.274615,0,0,2.12072,0,1.21559,3.32494,0.159559,0,2.39534,7.09543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40548,1270.19,1115.06,0.0492225,89.9626,100,2.60436e-06,0.0060051,0.006288,0,-10.5369,0,0.771347,
2,5,13, 02/05 13,0,0,0.274615,0,0,1.18083,0,1.21793,7.26304,0.134029,0,1.45545,10.0704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39857,1270.19,1115.06,0.0492225,89.9626,100,2.60436e-06,0.0060051,0.006288,0,-10.53,0,0.765914,
2,5,14, 02/05 14,0,0,0.274615,0,0,1.32408,0,1.24584,1.64411,0.134029,0,1.59869,4.62267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4108,1270.19,1115.06,0.0505931,89.9626,100,2.67688e-06,0.0060051,0.006288,0,-9.89883,0,0.775525,
2,5,15, 02/05 15,0,0,0.274615,0,0,0.457244,0,1.29112,3.49262,0.134029,0,0.731859,5.64962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41136,1270.19,1115.06,0.0478519,89.9626,100,2.53184e-06,0.0060051,0.006288,0,-8.40183,0,0.77596,
2,5,16, 02/05 16,0,0,0.274615,0,0,0.999244,0,1.32966,4.0651,0.165941,0,1.27386,6.83456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41451,1270.19,1115.06,0.055358,89.9626,100,2.92899e-06,0.0060051,0.006288,0,-5.91834,0,0.778441,
2,5,17, 02/05 17,0,0,0.274615,0,0,1.04394,0,1.504,5.08098,0.197853,0,1.31856,8.10139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96231,1270.19,1115.06,1.11572,89.9626,100,5.90329e-05,0.0060051,0.006288,0,-2.56036,0,1.20867,
2,5,18, 02/05 18,0,0,0.274615,0,0,0.905133,0,1.73415,3.18759,0.280824,0,1.17975,6.38231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17401,1270.19,1115.06,3.44371,89.9626,100,0.000182207,0.0060051,0.006288,0,-0.105669,0,2.16032,
2,5,19, 02/05 19,0,0,0.274615,0,0,0.500374,0,1.89032,1.56494,0.536117,0,0.774989,4.76636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17496,1270.19,1115.06,3.44988,89.9626,100,0.000182533,0.0060051,0.006288,0,0,0,2.16107,
2,5,20, 02/05 20,0,0,0.274615,0,0,0.316329,0,1.98992,1.82062,0.746734,0,0.590944,5.14822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17142,1270.19,1115.06,3.43544,89.9626,100,0.000181769,0.0060051,0.006288,0,0,0,2.15829,
